"Date","Price","Open","High","Low","Change %"
"Apr 10, 2020","166.050","167.250","167.250","166.150","-0.42%"
"Apr 09, 2020","166.750","167.500","167.965","166.780","0.00%"
"Apr 08, 2020","166.750","167.500","168.000","165.965","-0.15%"
"Apr 07, 2020","167.000","166.900","167.825","165.965","0.45%"
"Apr 06, 2020","166.250","167.250","167.450","165.965","-0.15%"
"Apr 03, 2020","166.500","166.550","167.390","165.845","0.15%"
"Apr 02, 2020","166.250","166.130","167.200","165.750","0.64%"
"Apr 01, 2020","165.190","166.130","166.420","165.240","-0.34%"
"Mar 31, 2020","165.750","165.430","167.300","165.095","-0.15%"
"Mar 30, 2020","166.000","165.100","167.050","164.990","1.15%"
"Mar 27, 2020","164.120","168.000","168.125","164.000","-2.08%"
"Mar 26, 2020","167.600","161.550","168.425","159.275","4.75%"
"Mar 25, 2020","160.000","159.000","162.550","158.900","0.69%"
"Mar 24, 2020","158.900","158.200","159.565","158.150","0.70%"
"Mar 23, 2020","157.800","158.200","158.770","158.200","-0.25%"
"Mar 20, 2020","158.200","158.480","159.400","158.275","0.37%"
"Mar 19, 2020","157.610","158.500","159.325","158.105","-0.24%"
"Mar 18, 2020","157.990","158.550","159.300","158.150","0.06%"
"Mar 17, 2020","157.900","158.900","159.475","158.075","-0.11%"
"Mar 16, 2020","158.080","156.400","159.105","156.400","0.62%"
"Mar 14, 2020","157.100","157.350","157.350","157.350","-0.88%"
"Mar 13, 2020","158.500","159.080","159.665","156.700","0.00%"
"Mar 12, 2020","158.500","158.700","159.565","157.800","0.06%"
"Mar 11, 2020","158.400","158.000","158.850","154.265","0.57%"
"Mar 10, 2020","157.500","157.800","158.950","155.800","1.29%"
"Mar 09, 2020","155.500","154.230","157.975","153.920","0.88%"
"Mar 07, 2020","154.150","154.350","154.525","154.050","0.28%"
"Mar 06, 2020","153.720","154.270","154.780","153.975","-0.05%"
"Mar 05, 2020","153.800","154.270","154.610","153.930","0.00%"
"Mar 04, 2020","153.800","154.270","154.590","153.975","0.09%"
"Mar 03, 2020","153.660","154.430","154.710","153.940","-0.11%"
"Mar 02, 2020","153.830","154.100","154.760","153.980","-0.22%"
"Feb 29, 2020","154.165","154.165","154.165","154.165","0.34%"
"Feb 28, 2020","153.650","154.220","154.850","153.915","0.20%"
"Feb 27, 2020","153.340","154.220","154.625","153.735","0.00%"
"Feb 26, 2020","153.340","154.220","154.630","153.780","-0.31%"
"Feb 25, 2020","153.820","154.220","154.640","154.015","0.06%"
"Feb 24, 2020","153.730","154.500","154.735","153.790","-0.37%"
"Feb 22, 2020","154.300","154.300","154.300","154.300","0.26%"
"Feb 21, 2020","153.900","154.240","154.635","153.975","0.30%"
"Feb 20, 2020","153.440","154.250","154.820","153.815","-0.20%"
"Feb 19, 2020","153.750","154.380","154.680","153.795","-0.10%"
"Feb 18, 2020","153.900","154.270","154.655","154.010","0.00%"
"Feb 17, 2020","153.900","153.720","154.615","153.720","-0.26%"
"Feb 15, 2020","154.295","154.295","154.295","154.295","0.30%"
"Feb 14, 2020","153.830","154.420","154.840","153.920","-0.03%"
"Feb 13, 2020","153.880","154.420","154.735","154.040","0.27%"
"Feb 12, 2020","153.460","154.420","154.765","153.905","-0.30%"
"Feb 11, 2020","153.920","154.650","154.820","154.170","-0.05%"
"Feb 10, 2020","154.000","154.520","155.250","154.105","-0.33%"
"Feb 08, 2020","154.515","154.515","154.515","154.515","0.33%"
"Feb 07, 2020","154.010","154.580","154.815","154.200","0.21%"
"Feb 06, 2020","153.690","154.440","154.820","153.915","0.14%"
"Feb 05, 2020","153.480","154.440","154.620","154.160","-0.12%"
"Feb 04, 2020","153.660","154.660","154.790","154.005","-0.23%"
"Feb 03, 2020","154.020","154.200","154.960","154.150","-0.31%"
"Feb 01, 2020","154.500","154.500","154.500","154.500","0.49%"
"Jan 31, 2020","153.740","154.550","154.905","154.090","-0.10%"
"Jan 30, 2020","153.900","154.540","154.810","154.170","-0.06%"
"Jan 29, 2020","154.000","154.630","154.865","154.270","-0.08%"
"Jan 28, 2020","154.120","154.540","154.835","154.255","0.16%"
"Jan 27, 2020","153.870","154.180","155.255","154.020","-0.54%"
"Jan 25, 2020","154.705","154.705","154.705","154.705","0.46%"
"Jan 24, 2020","154.000","154.735","154.980","154.260","0.00%"
"Jan 23, 2020","154.000","154.530","154.990","154.230","-0.03%"
"Jan 22, 2020","154.040","154.650","154.810","154.280","-0.14%"
"Jan 21, 2020","154.250","154.650","155.010","154.425","0.00%"
"Jan 20, 2020","154.250","154.210","154.865","154.165","-0.27%"
"Jan 18, 2020","154.670","154.670","154.670","154.670","0.26%"
"Jan 17, 2020","154.270","154.660","154.975","154.260","0.44%"
"Jan 16, 2020","153.590","154.760","155.275","154.125","-0.64%"
"Jan 15, 2020","154.580","154.850","155.245","154.375","0.11%"
"Jan 14, 2020","154.410","154.850","155.140","154.625","-0.03%"
"Jan 13, 2020","154.450","154.890","155.085","154.465","-0.31%"
"Jan 11, 2020","154.930","154.930","154.930","154.930","0.34%"
"Jan 10, 2020","154.400","154.700","155.205","154.490","0.26%"
"Jan 09, 2020","154.000","154.900","155.125","154.400","-0.32%"
"Jan 08, 2020","154.500","154.870","155.305","154.350","-0.05%"
"Jan 07, 2020","154.580","154.870","155.250","154.555","0.07%"
"Jan 06, 2020","154.470","154.500","155.480","154.490","-0.26%"
"Jan 04, 2020","154.875","154.875","154.875","154.875","0.28%"
"Jan 03, 2020","154.450","155.000","155.170","154.490","-0.10%"
"Jan 02, 2020","154.600","154.870","155.240","154.410","0.08%"
"Jan 01, 2020","154.470","154.870","155.070","154.670","-0.02%"
"Dec 31, 2019","154.500","154.870","155.205","154.665","-0.06%"
"Dec 30, 2019","154.600","154.480","155.145","154.475","-0.16%"
"Dec 28, 2019","154.850","154.850","154.850","154.850","0.32%"
"Dec 27, 2019","154.350","155.380","155.590","154.600","0.20%"
"Dec 26, 2019","154.040","154.900","155.565","154.325","-0.30%"
"Dec 25, 2019","154.500","154.900","154.900","154.900","0.39%"
"Dec 24, 2019","153.900","154.210","155.185","154.210","-0.36%"
"Dec 23, 2019","154.460","154.610","155.190","154.210","-0.32%"
"Dec 21, 2019","154.950","154.950","154.950","154.950","0.45%"
"Dec 20, 2019","154.250","154.220","155.325","154.210","0.18%"
"Dec 19, 2019","153.980","154.220","155.045","154.210","0.01%"
"Dec 18, 2019","153.970","154.250","155.445","154.220","-0.31%"
"Dec 17, 2019","154.450","154.370","155.195","154.250","0.21%"
"Dec 16, 2019","154.120","154.610","155.285","154.280","-0.34%"
"Dec 14, 2019","154.650","154.650","154.650","154.650","0.44%"
"Dec 13, 2019","153.980","154.300","155.250","154.230","-0.37%"
"Dec 12, 2019","154.550","154.330","155.300","154.300","0.40%"
"Dec 11, 2019","153.930","154.330","155.265","154.330","-1.31%"
"Dec 10, 2019","155.980","154.400","156.755","154.330","0.79%"
"Dec 09, 2019","154.750","154.140","156.755","154.120","0.13%"
"Dec 07, 2019","154.555","154.555","154.555","154.555","0.41%"
"Dec 06, 2019","153.930","154.680","155.900","154.375","-0.50%"
"Dec 05, 2019","154.700","154.770","155.495","154.680","0.01%"
"Dec 04, 2019","154.690","154.800","155.555","154.670","-0.07%"
"Dec 03, 2019","154.800","154.910","156.755","154.785","0.03%"
"Dec 02, 2019","154.750","155.275","156.755","154.750","-0.48%"
"Nov 30, 2019","155.500","155.500","155.500","155.500","0.23%"
"Nov 29, 2019","155.150","155.110","155.565","154.870","-0.06%"
"Nov 28, 2019","155.240","155.220","155.470","154.980","0.06%"
"Nov 27, 2019","155.150","155.280","156.755","155.020","-0.53%"
"Nov 26, 2019","155.980","155.230","156.755","154.870","0.63%"
"Nov 25, 2019","155.000","156.200","156.240","154.990","-0.77%"
"Nov 23, 2019","156.200","156.200","156.200","156.200","0.51%"
"Nov 22, 2019","155.400","155.210","156.755","154.990","0.42%"
"Nov 21, 2019","154.750","155.280","156.755","155.030","-0.08%"
"Nov 20, 2019","154.880","156.175","156.755","155.080","-0.30%"
"Nov 19, 2019","155.350","155.270","156.930","155.075","0.31%"
"Nov 18, 2019","154.870","155.450","156.755","155.065","-0.28%"
"Nov 16, 2019","155.310","155.310","155.310","155.310","0.34%"
"Nov 15, 2019","154.780","155.280","155.575","155.065","-0.77%"
"Nov 14, 2019","155.980","155.330","156.990","154.910","0.68%"
"Nov 13, 2019","154.930","155.330","156.225","155.190","-0.05%"
"Nov 12, 2019","155.000","156.250","156.300","155.000","-0.32%"
"Nov 11, 2019","155.500","156.200","156.250","154.900","-0.45%"
"Nov 09, 2019","156.200","156.200","156.200","156.200","0.51%"
"Nov 08, 2019","155.400","156.200","156.250","155.075","0.00%"
"Nov 07, 2019","155.400","156.200","156.300","155.100","0.00%"
"Nov 06, 2019","155.400","156.225","156.275","155.180","-0.03%"
"Nov 05, 2019","155.450","155.200","156.975","155.150","0.19%"
"Nov 04, 2019","155.150","155.200","156.000","155.200","0.19%"
"Nov 02, 2019","154.860","154.860","154.860","154.860","0.26%"
"Nov 01, 2019","154.460","155.350","157.500","154.740","-0.32%"
"Oct 31, 2019","154.950","155.300","156.050","155.085","0.03%"
"Oct 30, 2019","154.900","155.400","156.075","155.250","0.36%"
"Oct 29, 2019","154.350","155.330","156.040","154.990","-0.61%"
"Oct 28, 2019","155.290","155.400","156.075","155.025","-0.55%"
"Oct 26, 2019","156.145","156.145","156.145","156.145","0.56%"
"Oct 25, 2019","155.280","155.500","156.990","155.330","0.37%"
"Oct 24, 2019","154.700","155.300","156.690","155.200","-0.48%"
"Oct 23, 2019","155.450","155.250","156.675","155.250","-0.16%"
"Oct 22, 2019","155.700","156.400","156.975","155.250","-0.06%"
"Oct 21, 2019","155.800","155.470","156.740","155.450","-0.37%"
"Oct 19, 2019","156.375","156.375","156.375","156.375","0.40%"
"Oct 18, 2019","155.750","155.580","156.755","155.515","-0.10%"
"Oct 17, 2019","155.900","155.750","156.850","155.440","0.10%"
"Oct 16, 2019","155.750","155.850","156.805","155.675","-0.06%"
"Oct 15, 2019","155.850","155.600","156.790","155.595","0.03%"
"Oct 14, 2019","155.800","156.675","156.775","155.550","-0.56%"
"Oct 12, 2019","156.675","156.675","156.675","156.675","0.53%"
"Oct 11, 2019","155.850","155.900","156.895","155.675","-0.03%"
"Oct 10, 2019","155.900","155.850","157.110","155.775","-0.07%"
"Oct 09, 2019","156.010","156.050","156.955","155.795","-0.11%"
"Oct 08, 2019","156.180","156.000","157.295","155.975","-0.04%"
"Oct 07, 2019","156.250","156.100","157.205","155.900","-0.46%"
"Oct 05, 2019","156.975","156.975","156.975","156.975","0.34%"
"Oct 04, 2019","156.450","155.970","156.990","155.685","0.22%"
"Oct 03, 2019","156.100","155.970","157.000","155.915","0.06%"
"Oct 02, 2019","156.000","156.050","156.930","155.770","-0.10%"
"Oct 01, 2019","156.150","155.700","156.900","155.700","0.10%"
"Sep 30, 2019","156.000","155.600","156.950","155.580","-0.54%"
"Sep 28, 2019","156.850","156.850","156.850","156.850","0.42%"
"Sep 27, 2019","156.200","156.825","156.850","155.550","0.03%"
"Sep 26, 2019","156.150","155.550","156.840","155.550","0.00%"
"Sep 25, 2019","156.150","155.550","156.825","155.550","0.42%"
"Sep 24, 2019","155.500","155.530","156.840","155.450","-0.42%"
"Sep 23, 2019","156.150","155.500","156.935","155.500","-0.32%"
"Sep 21, 2019","156.650","156.650","156.650","156.650","0.55%"
"Sep 20, 2019","155.800","155.500","156.840","155.400","-0.06%"
"Sep 19, 2019","155.900","155.650","161.000","155.500","-0.26%"
"Sep 18, 2019","156.300","155.730","156.970","155.650","0.19%"
"Sep 17, 2019","156.000","155.500","158.330","155.500","0.00%"
"Sep 16, 2019","156.000","155.650","157.055","155.450","-0.37%"
"Sep 14, 2019","156.580","156.580","156.580","156.580","0.00%"
"Sep 13, 2019","156.580","155.550","156.940","155.450","0.50%"
"Sep 12, 2019","155.800","155.550","156.865","155.550","-0.13%"
"Sep 11, 2019","156.000","155.650","156.915","155.550","0.00%"
"Sep 10, 2019","156.000","155.650","160.880","155.650","0.00%"
"Sep 09, 2019","156.000","155.650","160.880","155.650","-0.32%"
"Sep 07, 2019","156.500","156.500","156.500","156.500","0.32%"
"Sep 06, 2019","156.000","155.950","157.150","155.650","-0.19%"
"Sep 05, 2019","156.300","155.650","160.880","155.550","0.19%"
"Sep 04, 2019","156.000","155.850","157.015","155.600","0.00%"
"Sep 03, 2019","156.000","155.750","157.025","155.750","0.00%"
"Sep 02, 2019","156.000","157.000","157.150","155.750","-0.64%"
"Aug 31, 2019","157.000","157.000","157.000","157.000","0.13%"
"Aug 30, 2019","156.800","157.000","157.625","156.400","-0.13%"
"Aug 29, 2019","157.000","156.900","160.880","156.875","-1.68%"
"Aug 28, 2019","159.675","159.500","159.700","156.825","0.11%"
"Aug 27, 2019","159.500","156.900","159.650","156.850","-0.08%"
"Aug 26, 2019","159.625","156.900","159.750","156.875","0.08%"
"Aug 24, 2019","159.500","159.500","159.500","159.500","0.00%"
"Aug 23, 2019","159.500","156.650","160.880","156.430","0.00%"
"Aug 22, 2019","159.500","157.600","160.880","156.650","-0.31%"
"Aug 21, 2019","160.000","157.850","160.880","157.600","-0.09%"
"Aug 20, 2019","160.150","160.125","160.340","157.800","0.02%"
"Aug 19, 2019","160.125","160.250","160.895","157.750","0.87%"
"Aug 17, 2019","158.750","158.350","158.875","158.300","0.76%"
"Aug 16, 2019","157.550","157.500","160.955","157.500","-1.35%"
"Aug 15, 2019","159.710","157.500","160.885","157.500","-0.34%"
"Aug 14, 2019","160.250","157.500","160.880","157.500","0.00%"
"Aug 13, 2019","160.250","157.500","160.885","157.500","0.00%"
"Aug 12, 2019","160.250","157.950","160.265","157.500","1.42%"
"Aug 10, 2019","158.000","158.000","158.000","158.000","0.35%"
"Aug 09, 2019","157.450","157.500","160.315","156.950","-1.52%"
"Aug 08, 2019","159.875","157.400","160.650","156.950","0.08%"
"Aug 07, 2019","159.750","157.650","160.665","157.100","-0.31%"
"Aug 06, 2019","160.250","160.250","160.650","157.350","0.00%"
"Aug 05, 2019","160.250","158.550","160.650","157.400","0.29%"
"Aug 03, 2019","159.790","159.790","159.790","159.790","0.74%"
"Aug 02, 2019","158.620","160.500","160.715","158.030","-1.17%"
"Aug 01, 2019","160.500","160.550","161.140","156.280","-0.03%"
"Jul 31, 2019","160.550","160.625","161.155","156.280","-0.05%"
"Jul 30, 2019","160.625","159.700","161.215","156.280","0.23%"
"Jul 29, 2019","160.250","159.800","161.265","156.280","-0.47%"
"Jul 27, 2019","161.000","161.000","161.000","161.000","0.63%"
"Jul 26, 2019","160.000","159.500","161.265","159.450","0.13%"
"Jul 25, 2019","159.800","159.950","161.365","156.280","-0.12%"
"Jul 24, 2019","160.000","159.900","161.390","156.280","0.60%"
"Jul 23, 2019","159.040","159.650","161.250","156.280","-0.13%"
"Jul 22, 2019","159.250","160.050","161.265","156.280","-0.44%"
"Jul 20, 2019","159.950","159.950","159.950","159.950","0.03%"
"Jul 19, 2019","159.900","159.750","160.100","156.280","0.25%"
"Jul 18, 2019","159.500","159.100","160.150","156.280","0.16%"
"Jul 17, 2019","159.250","159.050","159.860","156.280","0.13%"
"Jul 16, 2019","159.050","159.525","160.525","156.280","0.00%"
"Jul 15, 2019","159.050","159.125","160.125","156.280","-0.05%"
"Jul 13, 2019","159.125","159.125","159.125","159.125","0.55%"
"Jul 12, 2019","158.250","157.350","159.150","157.330","-0.35%"
"Jul 11, 2019","158.800","158.375","159.000","157.150","0.27%"
"Jul 10, 2019","158.375","158.375","164.000","156.350","0.00%"
"Jul 09, 2019","158.375","156.250","164.000","156.130","-0.08%"
"Jul 08, 2019","158.500","158.000","164.000","155.730","0.32%"
"Jul 06, 2019","158.000","158.000","158.000","158.000","0.00%"
"Jul 05, 2019","158.000","155.150","158.750","155.030","0.05%"
"Jul 04, 2019","157.925","156.050","158.600","154.650","0.75%"
"Jul 03, 2019","156.750","156.400","164.000","155.650","0.70%"
"Jul 02, 2019","155.660","158.650","163.125","155.900","-3.67%"
"Jul 01, 2019","161.590","157.100","164.030","152.015","-0.94%"
"Jun 29, 2019","163.125","163.125","163.125","163.125","0.38%"
"Jun 28, 2019","162.500","163.500","164.375","155.850","-0.61%"
"Jun 27, 2019","163.500","161.030","164.250","156.900","1.74%"
"Jun 26, 2019","160.710","157.350","162.875","152.015","2.56%"
"Jun 25, 2019","156.700","155.850","157.450","152.015","0.13%"
"Jun 24, 2019","156.500","156.350","157.485","152.015","-0.40%"
"Jun 22, 2019","157.125","157.125","157.125","157.125","0.56%"
"Jun 21, 2019","156.250","155.880","157.470","155.650","0.00%"
"Jun 20, 2019","156.250","157.125","157.730","152.015","0.00%"
"Jun 19, 2019","156.250","155.800","157.485","152.015","0.55%"
"Jun 18, 2019","155.400","155.800","157.410","151.940","-0.54%"
"Jun 17, 2019","156.250","156.000","157.505","152.015","0.10%"
"Jun 15, 2019","156.090","156.090","156.090","156.090","0.70%"
"Jun 14, 2019","155.000","151.500","156.180","151.500","1.81%"
"Jun 13, 2019","152.250","150.380","153.520","150.380","0.96%"
"Jun 12, 2019","150.800","151.900","152.250","150.250","0.00%"
"Jun 11, 2019","150.800","149.050","152.260","149.050","-0.30%"
"Jun 10, 2019","151.250","150.500","151.685","148.375","2.02%"
"Jun 08, 2019","148.250","148.250","148.250","148.250","0.17%"
"Jun 07, 2019","148.000","146.950","150.925","146.950","-1.83%"
"Jun 06, 2019","150.755","146.950","150.980","146.875","-0.09%"
"Jun 05, 2019","150.885","146.950","151.260","146.950","2.06%"
"Jun 04, 2019","147.840","146.850","148.540","146.850","0.16%"
"Jun 03, 2019","147.600","147.350","148.520","146.775","0.37%"
"Jun 01, 2019","147.060","147.060","147.060","147.060","0.31%"
"May 31, 2019","146.600","147.150","148.770","146.490","-2.78%"
"May 30, 2019","150.795","148.900","151.285","147.150","0.03%"
"May 29, 2019","150.750","148.650","151.720","148.495","-0.50%"
"May 28, 2019","151.500","148.900","151.780","148.495","0.41%"
"May 27, 2019","150.875","151.750","151.800","148.150","-0.49%"
"May 25, 2019","151.625","151.625","151.625","151.625","-0.08%"
"May 24, 2019","151.750","150.800","152.185","148.495","0.66%"
"May 23, 2019","150.750","151.250","152.385","148.495","-0.66%"
"May 22, 2019","151.750","151.250","152.385","148.495","0.17%"
"May 21, 2019","151.500","146.770","152.535","146.740","2.51%"
"May 20, 2019","147.790","143.930","151.000","143.930","-0.58%"
